EDAD;Gender;Education Level;Job Title;AÑOS EXP;Salario;Class;Salary;Years of Experience;Age
31;Male;Master's;Data Scientist;9;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
29;Female;Bachelor's;Data Analyst;7;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's;Software Engineer;10;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
28;Female;Master's;Data Scientist;6;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Software Engineer;12;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
25;Female;Bachelor's;Data Analyst;2;57000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
30;Male;Bachelor's;Product Manager;8;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
29;Female;Bachelor's;Data Analyst;6;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
31;Male;Bachelor's;Software Engineer;9;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
26;Female;Bachelor's;Data Analyst;3;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
33;Male;Master's;Data Scientist;10;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
28;Male;Bachelor's;Software Engineer;4;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
27;Female;Bachelor's;Data Analyst;5;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
30;Male;Master's;Software Engineer;6;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
32;Female;Bachelor's;Data Scientist;9;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's;Data Analyst;7;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
35;Female;Bachelor's;Product Manager;12;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
27;Male;Bachelor's;Software Engineer;5;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
28;Female;Master's;Data Scientist;6;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
37;Male;PhD;Product Manager;14;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
26;Male;Bachelor's;Data Analyst;3;57000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
30;Female;Bachelor's;Software Engineer;8;57000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
31;Male;Master's;Data Scientist;9;58000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
29;Female;Bachelor's;Data Analyst;7;58000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's;Software Engineer;10;58000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
28;Female;Master's;Data Scientist;6;58000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
34;Male;Bachelor's;Software Engineer;12;58000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
25;Female;Bachelor's;Data Analyst;2;58000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
30;Male;Bachelor's;Product Manager;8;58000,00;Bajo;De 51001 a 97000;De 8 A 14;De 26 a 33 años
28;Male;Bachelor's Degree;Senior Software Engineer;7;58000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
44;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
33;Female;Master's Degree;Back end Developer;5;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
50;Male;PhD;Senior Project Engineer;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
27;Female;Master's Degree;Full Stack Engineer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
25;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
35;Male;Master's Degree;Senior Software Engineer;8;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
47;Female;PhD;Full Stack Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
46;Female;Master's Degree;Senior Project Engineer;13;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
32;Male;Bachelor's Degree;Back end Developer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
61;Male;PhD;Software Engineer Manager;20;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
41;Male;Master's Degree;Senior Software Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
37;Male;Master's Degree;Senior Project Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
53;Male;PhD;Software Engineer Manager;19;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
30;Female;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
26;Female;Master's Degree;Back end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
37;Female;Master's Degree;Senior Software Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
32;Male;Bachelor's Degree;Full Stack Engineer;5;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
44;Female;Master's Degree;Senior Software Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
50;Female;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
27;Male;Bachelor's Degree;Senior Project Engineer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
42;Male;PhD;Full Stack Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
57;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
35;Male;Master's Degree;Senior Software Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 34 a 41 años
62;Male;PhD;Software Engineer Manager;19;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
26;Female;Master's Degree;Back end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Senior Project Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
41;Female;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
36;Female;Master's Degree;Full Stack Engineer;8;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
49;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
49;Male;PhD;Senior Project Engineer;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
47;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
47;Male;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
26;Male;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
24;Female;Bachelor's Degree;Back end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
62;Male;PhD;Software Engineer Manager;20;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
42;Male;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
41;Female;Master's Degree;Senior Project Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
23;Male;Bachelor's Degree;Full Stack Engineer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
55;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
26;Female;Master's Degree;Back end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
33;Female;Bachelor's Degree;Front end Developer;5;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
31;Male;Master's Degree;Full Stack Engineer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
50;Female;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
24;Female;Master's Degree;Back end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
56;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
24;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
37;Male;Master's Degree;Senior Software Engineer;8;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
43;Female;PhD;Senior Project Engineer;13;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
44;Female;Master's Degree;Senior Software Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
34;Male;Master's Degree;Back end Developer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 34 a 41 años
45;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
29;Male;Bachelor's Degree;Full Stack Engineer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
29;Male;Bachelor's Degree;Front end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
29;Female;Bachelor's Degree;Back end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
48;Male;PhD;Senior Project Engineer;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
43;Female;Master's Degree;Software Engineer Manager;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
62;Male;PhD;Software Engineer Manager;19;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
54;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
60;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
54;Female;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 50 años  en adelante
27;Female;Master's Degree;Full Stack Engineer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
23;Male;Bachelor's Degree;Back end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
45;Male;PhD;Senior Software Engineer;13;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
32;Female;Master's Degree;Full Stack Engineer;5;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
57;Male;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
47;Male;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
25;Female;Master's Degree;Back end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
58;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
41;Female;Master's Degree;Senior Software Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
41;Male;PhD;Software Engineer Manager;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
26;Male;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
47;Male;PhD;Senior Software Engineer;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
24;Female;Bachelor's Degree;Back end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
48;Male;PhD;Senior Project Engineer;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
32;Male;Bachelor's Degree;Full Stack Engineer;5;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
61;Male;PhD;Software Engineer Manager;20;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
45;Male;PhD;Senior Project Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
50;Female;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
53;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
47;Female;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
23;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
33;Male;Master's Degree;Back end Developer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
42;Male;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
45;Male;PhD;Senior Project Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
23;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
37;Male;Master's Degree;Senior Software Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
44;Female;Master's Degree;Senior Project Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
54;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
38;Female;Master's Degree;Back end Developer;10;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
34;Male;Master's Degree;Full Stack Engineer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 34 a 41 años
46;Female;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
30;Male;Bachelor's Degree;Back end Developer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
44;Female;Master's Degree;Senior Software Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
27;Female;Master's Degree;Full Stack Engineer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
42;Male;PhD;Senior Project Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
27;Male;Bachelor's Degree;Front end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
54;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
38;Male;Master's Degree;Senior Software Engineer;10;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
31;Male;Master's Degree;Senior Project Engineer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
28;Female;Master's Degree;Full Stack Engineer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
30;Female;Master's Degree;Back end Developer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
54;Male;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
62;Male;PhD;Software Engineer Manager;20;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
62;Male;PhD;Software Engineer Manager;19;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
37;Male;Master's Degree;Senior Software Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
31;Male;Master's Degree;Senior Software Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
58;Female;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
56;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
23;Female;Bachelor's Degree;Back end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
49;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
32;Female;Master's Degree;Full Stack Engineer;5;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
52;Female;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
32;Female;Master's Degree;Full Stack Engineer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
50;Female;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
32;Male;Master's Degree;Back end Developer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
34;Male;Master's Degree;Full Stack Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 34 a 41 años
28;Male;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
44;Male;Master's Degree;Senior Project Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
55;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
27;Male;Bachelor's Degree;Front end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
46;Male;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
27;Female;Master's Degree;Back end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
45;Male;PhD;Senior Project Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
23;Female;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
36;Female;Master's Degree;Full Stack Engineer;8;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
47;Female;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
33;Male;Master's Degree;Back end Developer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
43;Male;PhD;Software Engineer Manager;13;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
30;Male;Bachelor's Degree;Back end Developer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
28;Female;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
43;Male;Master's Degree;Senior Project Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
43;Male;PhD;Senior Project Engineer;13;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
36;Male;Master's Degree;Senior Software Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 34 a 41 años
24;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
28;Female;Bachelor's Degree;Front end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
37;Male;Master's Degree;Senior Software Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
41;Female;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
26;Male;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
28;Female;Master's Degree;Back end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
43;Male;PhD;Senior Software Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
42;Male;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
48;Male;PhD;Senior Project Engineer;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
27;Female;Master's Degree;Back end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
49;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
44;Male;PhD;Senior Project Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
27;Female;Master's Degree;Full Stack Engineer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
37;Male;Master's Degree;Senior Software Engineer;10;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
44;Female;Master's Degree;Senior Project Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
56;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
49;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
27;Male;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
48;Male;PhD;Senior Project Engineer;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
31;Male;Master's Degree;Full Stack Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
25;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
50;Male;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
46;Male;PhD;Software Engineer Manager;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
33;Male;Master's Degree;Full Stack Engineer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
42;Male;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
41;Male;PhD;Senior Project Engineer;12;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
43;Male;PhD;Senior Project Engineer;13;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
32;Male;Master's Degree;Back end Developer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
24;Male;Bachelor's Degree;Front end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
44;Female;Master's Degree;Senior Software Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
36;Male;Master's Degree;Senior Software Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 34 a 41 años
28;Female;Master's Degree;Full Stack Engineer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
28;Male;Bachelor's Degree;Front end Developer;2;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
37;Male;Master's Degree;Senior Software Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
54;Male;PhD;Software Engineer Manager;16;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
58;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
27;Male;Bachelor's Degree;Front end Developer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
30;Male;Bachelor's Degree;Back end Developer;4;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
27;Female;Master's Degree;Full Stack Engineer;3;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
54;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
49;Male;PhD;Software Engineer Manager;15;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 42 a 49 años
38;Male;Master's Degree;Senior Software Engineer;10;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
54;Male;PhD;Software Engineer Manager;18;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
31;Male;Master's Degree;Senior Project Engineer;6;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
56;Male;PhD;Software Engineer Manager;17;60000,00;Bajo;De 51001 a 97000;De 15 a 21;De 50 años  en adelante
31;Male;Master's Degree;Senior Software Engineer;7;60000,00;Bajo;De 51001 a 97000;De 0 a 7;De 26 a 33 años
42;Male;PhD;Senior Software Engineer;14;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
44;Male;Master's Degree;Senior Project Engineer;11;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 42 a 49 años
37;Male;Master's Degree;Senior Software Engineer;9;60000,00;Bajo;De 51001 a 97000;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Back end Developer;1;60000,00;Bajo;De 51001 a 97000;De 0 a 7;Menor o igual a 25
